"date","value","section","grouping","sort","units","grade","level_achieved","unit_category","is_original","original_value","original_units","conversion_note"
2012,NA,"District_Perform","Exit-Level Cumulative Pass Rate","DP13","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2013,13540,"District_Perform","Total Students in District","DP01","count","All",NA,"count_score",FALSE,NA,NA,NA
2013,15,"District_Perform","Total Number of Schools","DP02","count","All",NA,"count_score",FALSE,NA,NA,NA
2013,0.962,"District_Perform","Attendance Rate","DP03","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2013,NA,"District_Perform","Completion Rate","DP04","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2013,1012,"District_Perform","Annual Graduate Count","DP05","count","All",NA,"count_score",FALSE,NA,NA,NA
2013,915,"District_Perform","Annual RHSP-DAP-FHSP-E-FHSP-DLA Graduate Count","DP06","count","All",NA,"count_score",FALSE,NA,NA,NA
2013,0.959,"District_Perform","4-Year Longitudinal Graduation Rate","DP07","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2013,0.961,"District_Perform","5-Year Longitudinal Graduation Rate","DP08","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2013,NA,"District_Perform","6-Year Longitudinal Graduation Rate","DP09","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2013,NA,"District_Perform","Annual Dropout Rate","DP10","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2013,0.006,"District_Perform","Annual Dropout Rate Gr 9-12","DP11","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2013,NA,"District_Perform","Four-year Dropout Rate","DP12","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2013,NA,"District_Perform","Exit-Level Cumulative Pass Rate","DP13","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2014,14056,"District_Perform","Total Students in District","DP01","count","All",NA,"count_score",FALSE,NA,NA,NA
2014,15,"District_Perform","Total Number of Schools","DP02","count","All",NA,"count_score",FALSE,NA,NA,NA
2014,0.96,"District_Perform","Attendance Rate","DP03","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2014,NA,"District_Perform","Completion Rate","DP04","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2014,1020,"District_Perform","Annual Graduate Count","DP05","count","All",NA,"count_score",FALSE,NA,NA,NA
2014,962,"District_Perform","Annual RHSP-DAP-FHSP-E-FHSP-DLA Graduate Count","DP06","count","All",NA,"count_score",FALSE,NA,NA,NA
2014,0.948,"District_Perform","4-Year Longitudinal Graduation Rate","DP07","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2014,0.966,"District_Perform","5-Year Longitudinal Graduation Rate","DP08","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2014,NA,"District_Perform","6-Year Longitudinal Graduation Rate","DP09","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2014,NA,"District_Perform","Annual Dropout Rate","DP10","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2014,0.004,"District_Perform","Annual Dropout Rate Gr 9-12","DP11","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2014,NA,"District_Perform","Four-year Dropout Rate","DP12","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2014,NA,"District_Perform","Exit-Level Cumulative Pass Rate","DP13","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2015,14586,"District_Perform","Total Students in District","DP01","count","All",NA,"count_score",FALSE,NA,NA,NA
2015,15,"District_Perform","Total Number of Schools","DP02","count","All",NA,"count_score",FALSE,NA,NA,NA
2015,0.963,"District_Perform","Attendance Rate","DP03","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2015,NA,"District_Perform","Completion Rate","DP04","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2015,1015,"District_Perform","Annual Graduate Count","DP05","count","All",NA,"count_score",FALSE,NA,NA,NA
2015,940,"District_Perform","Annual RHSP-DAP-FHSP-E-FHSP-DLA Graduate Count","DP06","count","All",NA,"count_score",FALSE,NA,NA,NA
2015,0.96,"District_Perform","4-Year Longitudinal Graduation Rate","DP07","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2015,0.959,"District_Perform","5-Year Longitudinal Graduation Rate","DP08","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2015,NA,"District_Perform","6-Year Longitudinal Graduation Rate","DP09","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2015,NA,"District_Perform","Annual Dropout Rate","DP10","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2015,0.007,"District_Perform","Annual Dropout Rate Gr 9-12","DP11","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2015,NA,"District_Perform","Four-year Dropout Rate","DP12","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2015,NA,"District_Perform","Exit-Level Cumulative Pass Rate","DP13","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2016,15081,"District_Perform","Total Students in District","DP01","count","All",NA,"count_score",FALSE,NA,NA,NA
2016,16,"District_Perform","Total Number of Schools","DP02","count","All",NA,"count_score",FALSE,NA,NA,NA
2016,0.959,"District_Perform","Attendance Rate","DP03","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2016,NA,"District_Perform","Completion Rate","DP04","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2016,1129,"District_Perform","Annual Graduate Count","DP05","count","All",NA,"count_score",FALSE,NA,NA,NA
2016,1049,"District_Perform","Annual RHSP-DAP-FHSP-E-FHSP-DLA Graduate Count","DP06","count","All",NA,"count_score",FALSE,NA,NA,NA
2016,0.963,"District_Perform","4-Year Longitudinal Graduation Rate","DP07","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2016,0.963,"District_Perform","5-Year Longitudinal Graduation Rate","DP08","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2016,NA,"District_Perform","6-Year Longitudinal Graduation Rate","DP09","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2016,NA,"District_Perform","Annual Dropout Rate","DP10","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2016,0.005,"District_Perform","Annual Dropout Rate Gr 9-12","DP11","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2016,NA,"District_Perform","Four-year Dropout Rate","DP12","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2016,NA,"District_Perform","Exit-Level Cumulative Pass Rate","DP13","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2017,15465,"District_Perform","Total Students in District","DP01","count","All",NA,"count_score",FALSE,NA,NA,NA
2017,16,"District_Perform","Total Number of Schools","DP02","count","All",NA,"count_score",FALSE,NA,NA,NA
2017,0.959,"District_Perform","Attendance Rate","DP03","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2017,NA,"District_Perform","Completion Rate","DP04","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2017,1114,"District_Perform","Annual Graduate Count","DP05","count","All",NA,"count_score",FALSE,NA,NA,NA
2017,1026,"District_Perform","Annual RHSP-DAP-FHSP-E-FHSP-DLA Graduate Count","DP06","count","All",NA,"count_score",FALSE,NA,NA,NA
2017,0.972,"District_Perform","4-Year Longitudinal Graduation Rate","DP07","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2017,0.982,"District_Perform","5-Year Longitudinal Graduation Rate","DP08","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2017,0.975,"District_Perform","6-Year Longitudinal Graduation Rate","DP09","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2017,NA,"District_Perform","Annual Dropout Rate","DP10","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2017,0.009,"District_Perform","Annual Dropout Rate Gr 9-12","DP11","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2017,NA,"District_Perform","Four-year Dropout Rate","DP12","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2017,NA,"District_Perform","Exit-Level Cumulative Pass Rate","DP13","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2018,15615,"District_Perform","Total Students in District","DP01","count","All",NA,"count_score",FALSE,NA,NA,NA
2018,16,"District_Perform","Total Number of Schools","DP02","count","All",NA,"count_score",FALSE,NA,NA,NA
2018,0.958,"District_Perform","Attendance Rate","DP03","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2018,NA,"District_Perform","Completion Rate","DP04","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2018,1247,"District_Perform","Annual Graduate Count","DP05","count","All",NA,"count_score",FALSE,NA,NA,NA
2018,1156,"District_Perform","Annual RHSP-DAP-FHSP-E-FHSP-DLA Graduate Count","DP06","count","All",NA,"count_score",FALSE,NA,NA,NA
2018,0.961,"District_Perform","4-Year Longitudinal Graduation Rate","DP07","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2018,0.98,"District_Perform","5-Year Longitudinal Graduation Rate","DP08","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2018,0.983,"District_Perform","6-Year Longitudinal Graduation Rate","DP09","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2018,NA,"District_Perform","Annual Dropout Rate","DP10","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2018,0.006,"District_Perform","Annual Dropout Rate Gr 9-12","DP11","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2018,NA,"District_Perform","Four-year Dropout Rate","DP12","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2018,NA,"District_Perform","Exit-Level Cumulative Pass Rate","DP13","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2019,15768,"District_Perform","Total Students in District","DP01","count","All",NA,"count_score",FALSE,NA,NA,NA
2019,16,"District_Perform","Total Number of Schools","DP02","count","All",NA,"count_score",FALSE,NA,NA,NA
2019,0.958,"District_Perform","Attendance Rate","DP03","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2019,NA,"District_Perform","Completion Rate","DP04","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2019,1283,"District_Perform","Annual Graduate Count","DP05","count","All",NA,"count_score",FALSE,NA,NA,NA
2019,1213,"District_Perform","Annual RHSP-DAP-FHSP-E-FHSP-DLA Graduate Count","DP06","count","All",NA,"count_score",FALSE,NA,NA,NA
2019,0.969,"District_Perform","4-Year Longitudinal Graduation Rate","DP07","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2019,0.97,"District_Perform","5-Year Longitudinal Graduation Rate","DP08","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2019,0.98,"District_Perform","6-Year Longitudinal Graduation Rate","DP09","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2019,NA,"District_Perform","Annual Dropout Rate","DP10","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2019,0.008,"District_Perform","Annual Dropout Rate Gr 9-12","DP11","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2019,NA,"District_Perform","Four-year Dropout Rate","DP12","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2019,NA,"District_Perform","Exit-Level Cumulative Pass Rate","DP13","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2020,15924,"District_Perform","Total Students in District","DP01","count","All",NA,"count_score",FALSE,NA,NA,NA
2020,16,"District_Perform","Total Number of Schools","DP02","count","All",NA,"count_score",FALSE,NA,NA,NA
2020,0.958,"District_Perform","Attendance Rate","DP03","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2020,NA,"District_Perform","Completion Rate","DP04","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2020,1270,"District_Perform","Annual Graduate Count","DP05","count","All",NA,"count_score",FALSE,NA,NA,NA
2020,1202,"District_Perform","Annual RHSP-DAP-FHSP-E-FHSP-DLA Graduate Count","DP06","count","All",NA,"count_score",FALSE,NA,NA,NA
2020,0.969,"District_Perform","4-Year Longitudinal Graduation Rate","DP07","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2020,0.97,"District_Perform","5-Year Longitudinal Graduation Rate","DP08","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2020,0.972,"District_Perform","6-Year Longitudinal Graduation Rate","DP09","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2020,NA,"District_Perform","Annual Dropout Rate","DP10","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2020,0.004,"District_Perform","Annual Dropout Rate Gr 9-12","DP11","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2020,NA,"District_Perform","Four-year Dropout Rate","DP12","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2020,NA,"District_Perform","Exit-Level Cumulative Pass Rate","DP13","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2021,15643,"District_Perform","Total Students in District","DP01","count","All",NA,"count_score",FALSE,NA,NA,NA
2021,16,"District_Perform","Total Number of Schools","DP02","count","All",NA,"count_score",FALSE,NA,NA,NA
2021,NA,"District_Perform","Attendance Rate","DP03","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2021,NA,"District_Perform","Completion Rate","DP04","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2021,1272,"District_Perform","Annual Graduate Count","DP05","count","All",NA,"count_score",FALSE,NA,NA,NA
2021,1177,"District_Perform","Annual RHSP-DAP-FHSP-E-FHSP-DLA Graduate Count","DP06","count","All",NA,"count_score",FALSE,NA,NA,NA
2021,0.973,"District_Perform","4-Year Longitudinal Graduation Rate","DP07","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2021,0.973,"District_Perform","5-Year Longitudinal Graduation Rate","DP08","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2021,0.971,"District_Perform","6-Year Longitudinal Graduation Rate","DP09","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2021,NA,"District_Perform","Annual Dropout Rate","DP10","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2021,0.007,"District_Perform","Annual Dropout Rate Gr 9-12","DP11","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2021,NA,"District_Perform","Four-year Dropout Rate","DP12","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2021,NA,"District_Perform","Exit-Level Cumulative Pass Rate","DP13","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2022,15875,"District_Perform","Total Students in District","DP01","count","All",NA,"count_score",FALSE,NA,NA,NA
2022,16,"District_Perform","Total Number of Schools","DP02","count","All",NA,"count_score",FALSE,NA,NA,NA
2022,0.961,"District_Perform","Attendance Rate","DP03","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2022,NA,"District_Perform","Completion Rate","DP04","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2022,1330,"District_Perform","Annual Graduate Count","DP05","count","All",NA,"count_score",FALSE,NA,NA,NA
2022,1220,"District_Perform","Annual RHSP-DAP-FHSP-E-FHSP-DLA Graduate Count","DP06","count","All",NA,"count_score",FALSE,NA,NA,NA
2022,0.975,"District_Perform","4-Year Longitudinal Graduation Rate","DP07","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2022,0.977,"District_Perform","5-Year Longitudinal Graduation Rate","DP08","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2022,0.972,"District_Perform","6-Year Longitudinal Graduation Rate","DP09","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2022,NA,"District_Perform","Annual Dropout Rate","DP10","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2022,0.011,"District_Perform","Annual Dropout Rate Gr 9-12","DP11","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2022,NA,"District_Perform","Four-year Dropout Rate","DP12","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2022,NA,"District_Perform","Exit-Level Cumulative Pass Rate","DP13","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2023,15519,"District_Perform","Total Students in District","DP01","count","All",NA,"count_score",FALSE,NA,NA,NA
2023,16,"District_Perform","Total Number of Schools","DP02","count","All",NA,"count_score",FALSE,NA,NA,NA
2023,0.933,"District_Perform","Attendance Rate","DP03","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2023,NA,"District_Perform","Completion Rate","DP04","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2023,1393,"District_Perform","Annual Graduate Count","DP05","count","All",NA,"count_score",FALSE,NA,NA,NA
2023,1296,"District_Perform","Annual RHSP-DAP-FHSP-E-FHSP-DLA Graduate Count","DP06","count","All",NA,"count_score",FALSE,NA,NA,NA
2023,0.956,"District_Perform","4-Year Longitudinal Graduation Rate","DP07","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2023,0.978,"District_Perform","5-Year Longitudinal Graduation Rate","DP08","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2023,0.979,"District_Perform","6-Year Longitudinal Graduation Rate","DP09","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2023,NA,"District_Perform","Annual Dropout Rate","DP10","rate","All",NA,"rate_percent",TRUE,NA,NA,NA
2023,0.01,"District_Perform","Annual Dropout Rate Gr 9-12","DP11","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2023,NA,"District_Perform","Four-year Dropout Rate","DP12","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
2023,NA,"District_Perform","Exit-Level Cumulative Pass Rate","DP13","rate","All",NA,"rate_percent",FALSE,NA,NA,NA
1995,0.53,"Expenses-Function","Instructional","EC1","percent_of_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,0.07,"Expenses-Function","Central Administrative","EC2","percent_of_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,0.04,"Expenses-Function","Campus Administrative-School Leadership","EC3","percent_of_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,0.11,"Expenses-Function","Plant Services","EC4","percent_of_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,0.15,"Expenses-Function","Other Operating","EC5","percent_of_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,0.1,"Expenses-Function","Non-Operating","EC6","percent_of_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,23223891,"Expenses-Totals","Total Expenditures","EXP1","dollars","All",NA,"dollars",FALSE,NA,NA,NA
1995,12220739,"Expenses-Totals","Total Instructional Expenditures","EXP10","dollars","All",NA,"dollars",FALSE,NA,NA,NA
1995,2618,"Expenses-Totals","Total Instructional ExpendPer Pupil","EXP11","dollars","All",NA,"dollars",FALSE,NA,NA,NA
1995,20924195,"Expenses-Totals","Total Operating Expenditures","EXP2","dollars","All",NA,"dollars",FALSE,NA,NA,NA
1995,4482,"Expenses-Totals","Total Operating Expend Per Pupil","EXP3","dollars","All",NA,"dollars",FALSE,NA,NA,NA
1995,0.62,"Expenses-Program","Regular Education","PROGE1","percent_of_prog_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,NA,"Expenses-Program","Un-Allocated Expenditures","PROGE10","percent_of_prog_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,0.16,"Expenses-Program","Special Education","PROGE2","percent_of_prog_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,0.14,"Expenses-Program","Compensatory-Accelerated Education","PROGE3","percent_of_prog_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,0.01,"Expenses-Program","Bilingual-ESL Education","PROGE4","percent_of_prog_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,0.04,"Expenses-Program","Career and Technology Education","PROGE5","percent_of_prog_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,0.03,"Expenses-Program","Gifted and Talented Education","PROGE6","percent_of_prog_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,NA,"Expenses-Program","Athletics-Related Activities","PROGE7","percent_of_prog_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,NA,"Expenses-Program","High School Allotment","PROGE8","percent_of_prog_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1995,NA,"Expenses-Program","Prekindergarten","PROGE9","percent_of_prog_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1996,0.51,"Expenses-Function","Instructional","EC1","percent_of_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1996,0.07,"Expenses-Function","Central Administrative","EC2","percent_of_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1996,0.04,"Expenses-Function","Campus Administrative-School Leadership","EC3","percent_of_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1996,0.1,"Expenses-Function","Plant Services","EC4","percent_of_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
1996,0.16,"Expenses-Function","Other Operating","EC5","percent_of_exp","All",NA,"rate_percent",TRUE,NA,NA,NA
